ENT,MUN,LOC,TIPOLOC,OTROTIPO_C,DIS_TRANS,AUTO,MICRO,CAMION,TAXI,BICI,BARCO,AUTOCAB,MICROCAB,CAMIONCAB,TAXICAB,BICICAB,BARCOCAB,TRANSPRIN,FRECUENCIA,TIEMPO,ABASTECIM,AGUACOB,AGUAFUEN,AGUAOFUEN_C,DRENAJE,DRENAJECOB,DDRENAJE,ODDRENAJE_C,LIMCALLE,RECBASURA,DESBASURA,ODESBASURA_C,ALUMBRADO,ENFUENTE,ENOFUENTE_C,ALUMBCOB,MANZANA,RECUBCOB,BANQUETAS,PLAZA,CANCHA,PARQUE,BIBLIOTECA,CULTURA,SALON,FRIJOL,MAIZ,TORTILLA,PAN,ARROZ,LECHE,HUEVO,CARNE,POLLO,PESCADO,FRUTA,TIANGUIS,ABARROTE,DICONSA,LICONSA,FARMACIA,PAPELERIA,FERRETERIA,ROPA,LOZA,MUEBLE,MATERIAL,GAS,GOB_EDO,GOB_MUN,ORG_NG,OTRO_CC,OTRO_CD_C,CLINICA,MEDICO,PARTERA,BRIGADA,PROMOTOR,CURANDERO,TELEFONO,INTERNET,SENALCEL,TELEVISIONA,TELEVISIONP,DINERO,LTRABAJO,ACTAGR_V,ACTAGR_CF,ACTAGR_NO,ACTPEC_V,ACTPEC_CF,ACTPEC_NO,ACTMIN_V,ACTMIN_CF,ACTMIN_NO,ACTFOR_V,ACTFOR_CF,ACTFOR_NO,ACTREC_V,ACTREC_CF,ACTREC_NO,ACTPES_V,ACTPES_CF,ACTPES_NO,ACTART_V,ACTART_CF,ACTART_NO,OTRAACT_V,OTRAACT_CF,OTRAACT_NO,OTRAACT_C,ACT_PRIN,OACT_PRIN_C,PRODUCTO_C1,PRODUCTO_C2,PRODUCTO_C3,AUTMUN,OTRAMUN_C,CEJIDAL,INDIGENA,TRADICIONAL,POLICIA,CONFLICTO1,CONFLICTO2,CONFLICTO3,CONFLICTO4,CONFLICTO5,OCONF,OCONF_D_C,SEQUIA,HELADA,INUNDACION,INCENDIO,TEMBLOR,CICLON,OTRO_DANO,OTRO_DANO_DES_C,AIRE,MOTOR,BASURERO,RUIDO,AGUA,A_NEGRA,RIOS,PESTICIDAS,TERRENOS,PLAGAS,OCONT,OCONT_D_C,HABLALI,USOESC,USOIGL,USOFEST,USOCOMP,USOFAM,USOHOG,PROBLEMA,PROBLEMA_O_C,POBTOT,TAMLOC,LOC_LENGUA40PC
20,041,0076,02,,1,2,3,6,8,2,4,,1,,,,,2,5,25,2,2,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,2,4,2,4,6,8,2,4,1,,02,,,05,,,,09,,02,,,,06,,,09,01,,,,,06,,1,,111096,111066,,5,112,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,05,,24,1,1
20,041,0077,02,,3,,,,,,,,,,,,,,,,1,2,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,3,2,3,6,7,2,4,1,01,02,,04,05,,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111024,111066,111096,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,05,,30,1,1
20,041,0078,02,,1,1,4,5,7,2,4,1,,1,1,,,4,,10,1,1,5,,3,,,,2,3,5,,1,1,,1,3,,,2,4,6,8,2,4,1,3,5,8,1,4,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,1,4,2,4,5,8,1,4,2,01,02,,,,06,,,09,,,03,,,06,,,09,01,02,,,,06,,1,,111024,,,1,,2,3,5,8,2,3,6,7,2,4,,1,3,5,8,1,4,6,,2,4,6,8,2,3,5,8,1,3,5,242,1,1,3,5,7,1,3,02,,162,2,1
20,041,0079,02,,3,,,,,,,,,,,,,,,,1,4,5,,3,,,,2,4,,,1,1,,4,3,,,2,3,6,8,2,3,1,3,5,8,1,3,5,8,1,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,1,4,2,3,6,8,2,4,1,,02,,,05,,,,09,,02,,,,06,,,09,01,,,,,06,,1,,111096,111027,,5,089,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,11,185,87,1,1
20,041,0080,02,,3,,,,,,,,,,,,,,,,2,2,5,,3,,,,2,4,,,3,,,,3,,,2,3,6,8,2,4,1,3,5,8,1,4,5,8,2,4,5,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,1,,02,,,,06,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111096,111066,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,03,,83,1,1
20,041,0081,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,4,6,8,1,4,5,8,2,4,5,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,1,,02,,,,06,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111096,111066,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,03,,37,1,1
20,041,0082,02,,3,,,,,,,,,,,,,,,,2,3,5,,3,,,,2,4,,,3,,,,3,,,2,3,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111024,,,5,111,2,4,6,8,2,4,6,8,2,4,,2,4,5,8,2,4,6,,2,4,6,8,2,4,5,8,1,4,6,,1,1,3,5,7,1,3,02,,11,1,1
20,041,0085,02,,3,,,,,,,,,,,,,,,,1,1,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,2,3,2,4,6,8,1,4,1,01,02,,04,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,5,7,1,3,02,,65,1,1
20,041,0087,02,,3,,,,,,,,,,,,,,,,1,2,5,,3,,,,2,4,,,1,1,,3,3,,,2,4,6,8,2,4,1,3,6,7,1,4,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,3,6,7,1,4,3,,02,,04,,,,,09,,02,,,,06,,,09,01,,,,,06,,1,,111096,111066,,5,089,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,03,,117,2,1
20,041,0088,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,6,8,1,4,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,2,4,2,4,6,8,2,4,1,,02,,04,,,,08,,,02,,,05,,,,09,01,,,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,01,,67,1,1
20,041,0089,01,,3,,,,,,,,,,,,,,,,1,1,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,5,8,2,4,2,4,6,7,2,4,1,,02,,,05,,,,09,,02,,,,06,,,09,01,,,,,06,,1,,111096,111066,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,05,,6,1,1
20,041,0090,02,,1,2,4,5,7,2,4,,,1,1,,,4,,15,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,1,3,2,4,5,7,2,4,2,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,05,,60,1,1
20,041,0091,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,2,4,1,,02,,,05,,,,09,,,03,,,06,,,09,01,,,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,03,,77,1,1
20,041,0092,02,,1,2,4,5,8,2,4,,,1,,,,3,2,90,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,5,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,1,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,03,,40,1,1
20,041,0094,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,02,,,,06,,,09,01,,,,,06,,,09,01,,,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,3,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,01,,39,1,1
20,041,0095,02,,1,2,4,5,8,2,4,,,1,,,,3,2,70,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,6,8,1,4,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,7,1,4,2,4,6,7,2,4,1,,02,,,,06,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,3,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,01,,99,1,1
20,041,0097,02,,3,,,,,,,,,,,,,,,,2,2,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,1,,02,,,05,,,,09,,02,,,05,,,,09,01,,,,,06,,7,,,,,6,,2,4,6,8,2,4,6,8,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,05,,7,1,1
20,041,0099,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,3,6,7,2,3,1,3,6,8,1,4,5,8,2,4,5,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,1,4,2,3,6,8,2,4,1,,02,,,,06,,08,,,02,,,,06,,,09,01,,,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,01,,173,2,1
20,041,0100,02,,3,,,,,,,,,,,,,,,,1,1,5,,3,,,,2,4,,,1,1,,4,3,,,2,4,6,8,2,4,1,3,6,8,1,3,5,8,2,4,6,2,3,6,8,2,3,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,3,6,7,1,4,1,,02,,,05,,,,09,,02,,,,06,,,09,01,,,,,06,,1,,111066,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,11,121,40,1,1
20,041,0101,02,,1,2,4,5,8,2,4,,,1,,,,3,2,60,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,1,4,2,4,5,7,2,4,1,,02,,04,05,,,,09,,02,,,,06,,,09,01,,,,,06,,7,,,,,2,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,03,,44,1,1
20,041,0102,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,7,,1,1,,4,3,,,2,3,6,8,2,4,1,4,6,8,1,4,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,1,4,6,8,2,4,1,,02,,,05,,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111096,111066,111038,1,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,03,,138,2,1
20,041,0103,02,,1,2,3,6,8,1,4,,1,,,3,,2,2,15,1,4,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,3,5,8,1,4,2,01,02,,,,06,,,09,01,,,,05,,,,09,,,03,,,06,,1,,111096,,,5,089,2,4,6,8,1,3,5,7,1,4,,1,3,6,8,1,4,6,,2,4,6,8,2,3,6,8,1,3,6,,1,1,3,5,7,1,3,11,123,51,1,1
20,041,0104,02,,1,2,4,6,7,2,4,,,,1,,,4,,10,1,3,5,,1,3,1,,2,4,,,1,1,,2,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,1,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,1,3,1,4,5,7,1,4,2,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,02,,40,1,1
20,041,0108,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,6,8,1,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,1,4,2,4,5,8,2,4,1,,02,,,05,,,,09,,02,,,05,,,,09,,02,,,,06,,1,,111024,,,1,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,01,,75,1,1
20,041,0109,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,1,,02,,,05,,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111096,111066,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,01,,47,1,1
20,041,0110,02,,1,2,4,5,8,2,4,,,1,,,,3,2,90,4,,,,3,,,,2,3,7,,1,1,,4,3,,,2,4,6,8,2,4,1,3,5,7,1,4,5,8,1,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,02,,,05,,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111096,111066,111038,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,01,,74,1,1
20,041,0111,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,7,,1,1,,4,3,,,2,4,6,8,2,4,1,4,6,8,1,3,5,8,1,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,02,,,05,,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111096,111066,,1,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,03,,99,1,1
20,041,0112,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,1,1,1
20,041,0113,02,,1,2,3,5,8,2,4,,1,1,,,,3,2,80,4,,,,3,,,,2,3,7,,1,1,,4,3,,,2,4,6,8,2,4,1,3,5,8,1,4,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,2,4,1,4,6,8,1,4,1,,02,,,05,,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111096,111066,111038,5,011,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,10,,114,2,1
20,041,0114,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,5,8,2,4,2,4,6,8,2,4,1,,02,,04,,,,,09,,02,,,,06,,,09,01,,,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,3,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,03,,30,1,1
20,041,0115,02,,3,,,,,,,,,,,,,,,,1,3,5,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,5,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,5,8,2,4,2,4,5,8,1,4,2,,,03,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,2,,112022,112008,,5,089,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,02,,29,1,1
20,041,0116,02,,1,2,4,5,8,2,4,,,1,,,,3,2,60,2,1,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,5,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,2,4,2,,02,,,05,,,,09,,,03,,05,,,,09,01,02,,,,06,,1,,111096,111066,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,02,,14,1,1
20,041,0117,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,02,,,,06,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,01,,12,1,1
20,041,0118,02,,1,2,4,5,8,2,4,,,1,,,,3,2,50,4,,,,3,,,,2,4,,,3,,,,3,,,2,3,6,8,2,4,1,3,6,8,1,4,5,8,2,4,6,2,3,6,8,2,3,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,2,4,1,3,6,8,1,4,1,,02,,,05,,,,09,,,03,,,06,,,09,01,,,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,12,,28,1,1
20,041,0119,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,02,,,05,,,,09,,02,,,05,,,,09,01,02,,,,06,,1,,111027,111096,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,02,,10,1,1
20,041,0120,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,02,,,,06,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,01,,21,1,1
20,041,0121,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,02,,04,,,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111096,111066,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,05,,3,1,1
20,041,0122,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,7,,1,1,,4,3,,,2,3,6,8,2,4,1,4,6,8,1,4,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,3,1,3,5,8,1,4,1,,02,,,05,,,,09,,02,,,,06,,,09,01,,,,,06,,1,,111096,111066,,1,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,03,,56,1,1
20,041,0123,02,,3,,,,,,,,,,,,,,,,2,2,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,4,6,8,1,4,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,3,2,4,5,7,1,4,1,,02,,,05,,,,09,,,03,,05,,,,09,01,,,,,06,,1,,111096,111066,,3,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,02,,188,2,1
20,041,0124,03,,1,2,3,5,8,2,4,,1,1,,,,2,5,30,1,1,5,,3,,,,2,4,,,1,1,,4,1,4,5,2,3,6,8,2,4,1,3,6,7,1,3,5,8,1,4,6,2,3,6,8,2,4,2,3,5,8,1,3,2,4,6,8,,2,4,6,7,2,3,1,3,6,8,1,4,1,01,02,,04,05,,,,09,,02,,,,06,,,09,01,,,,,06,,1,,111027,,,3,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,11,151,639,4,1
20,041,0125,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,3,6,8,2,4,1,3,6,8,1,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,1,4,2,4,6,8,2,4,1,,02,,,,06,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,01,,276,3,1
20,041,0126,02,,1,2,4,5,8,2,4,,,1,,,,3,2,30,1,1,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,4,6,8,2,4,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,5,8,1,4,2,4,5,8,2,4,1,,02,,,,06,07,,,,02,,,05,,,,09,,,03,,,06,,1,,111096,,,5,089,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,05,,38,1,1
20,041,0127,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,1,,3,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,1,4,2,4,6,8,1,4,2,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,03,,96,1,1
20,041,0128,02,,3,,,,,,,,,,,,,,,,2,3,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,5,8,1,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,1,4,3,,02,,,05,,,,09,,02,,,05,,,,09,,02,,,,06,,1,,111024,,,5,089,2,4,6,8,2,4,6,8,2,4,,2,4,5,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,02,,59,1,1
20,041,0129,02,,1,2,4,5,8,2,4,,,1,,,,3,2,30,2,1,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,5,8,2,4,2,4,5,8,1,4,1,01,,,,05,,,,09,,,03,,,06,,,09,01,,,,,06,,1,,111024,,,5,089,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,1,3,5,7,1,3,02,,139,2,1
20,041,0130,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,3,6,8,2,4,1,3,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,02,,,05,,,,09,,02,,,,06,,,09,01,,,,,06,,1,,111096,111066,111038,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,03,,22,1,1
